,emotion,gender,actor_id,intensity,statement,repetition,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
604,calm,male,11,01,01,01,-706.203,69.74166,24.968086,23.62597,16.2965,12.075302,8.528056,3.1342468,-1.6274072,4.6938725,5.888601,1.2648231,-3.1710687,1.7719313,3.3409078,2.5853572,0.3359197,-0.6213657,-0.31690294,1.4641888,-4.9231563,2.6163898,-0.72695744,-0.21150033,-3.477463,1.3130076,-3.2094223,1.4333996,-3.4753754,1.3274455,-0.9080016,0.4336834,-2.1772058,-0.07057101,-2.4491057,0.884848,-1.754656,0.9821387,-2.7962937,-1.5006992
605,calm,male,11,01,01,02,-688.7684,81.27543,25.10288,26.407478,18.47765,12.710679,5.3150887,1.0659013,-2.1011353,2.5789096,4.830623,0.2045901,-2.7750583,0.72724825,3.534758,2.6892517,0.03384085,0.6561177,-0.84176457,0.95948976,-4.36211,2.9146986,-2.5075321,-1.5584693,-2.4323142,0.53930646,-3.8510087,1.6372554,-3.0839782,-0.8544115,-1.0959008,2.089047,-1.963332,0.26803106,-3.96687,-1.4638095,-3.1118524,-0.4280634,-3.8470423,-1.1294273
606,calm,male,11,01,02,01,-683.15106,71.06087,24.253023,22.948244,10.949429,9.791183,3.025426,-3.4265888,-2.6045415,1.8433737,4.640343,-0.16771422,-2.163603,-0.67226964,0.6334283,2.4051685,-1.7827364,-0.8588945,-0.45235264,0.48389354,-3.4500268,0.15107507,-1.018258,-0.9061944,-2.5434897,0.6565772,-4.003989,1.2658539,-3.1975157,1.2785323,-0.08800615,1.4053509,-2.3630168,-0.8530716,-3.5413148,-0.9981103,-2.586616,-0.42588365,-3.321631,-2.8652217
607,calm,male,11,01,02,02,-680.61865,70.59986,26.77124,23.256922,14.899594,13.808756,2.0793223,4.231168,-4.475005,2.6534345,8.484925,2.0528526,-4.1472597,-2.2333832,0.7640253,1.5379936,-0.47690487,-2.5938544,-2.9808044,2.0626998,-7.233544,1.4374796,-1.7907712,-1.2539625,-4.27087,2.289869,-3.9614253,2.0011785,-3.0233076,0.95804024,-1.1152959,0.84776,-2.195782,-1.4463654,-3.5575378,-0.11845864,-1.8499897,0.4121397,-3.99113,-1.2052302
608,calm,male,11,02,01,01,-675.8506,80.26906,22.32172,20.441252,18.578444,9.092355,4.2570415,3.1888945,-2.8991005,3.5654507,8.262705,2.3770387,-4.845566,1.3300326,1.0672603,2.2328873,0.27776632,-0.7922293,-1.3182337,1.5087485,-4.2074294,1.3907051,-2.4824862,0.54819745,-3.5632808,0.37978694,-2.8100617,2.995588,-2.6591187,2.1933172,-1.2070671,2.352928,-1.8869247,0.35011175,-3.1508617,-0.49072987,-2.4666407,1.167802,-2.8529189,-0.2562182
609,calm,male,11,02,01,02,-700.6362,61.724014,19.047142,25.525642,15.341369,11.412538,4.387143,4.7966814,-1.3242412,-0.13019797,6.2560368,-1.445344,-4.0508857,0.052727845,1.4027627,1.216194,-1.9607273,0.15113285,-3.3083217,-0.052875873,-6.3846397,2.3584604,-0.6200931,-1.0524173,-2.297043,2.031165,-5.133409,1.1912187,-2.3060102,1.0967661,-1.4981983,2.226917,-0.95726687,-0.56772083,-2.0849447,0.13960853,-1.9870352,-0.05903313,-3.0401154,-0.91793793
610,calm,male,11,02,02,01,-675.202,70.258644,25.735756,22.54072,16.588432,9.10555,4.067329,2.780449,-3.1569016,2.340345,7.3128834,1.3026323,-3.0032306,-0.95494527,3.7962508,-0.25348428,-1.5309075,-1.3489166,-3.5936086,2.1164134,-6.004961,3.0930073,-2.6412096,-2.7865236,-4.7981405,1.8245867,-4.7684503,0.8396176,-3.7459104,0.57042825,-1.0639658,2.4428203,-1.8448535,-0.11627426,-2.5288875,-0.46234843,-2.7519014,0.04528213,-3.9301307,-0.9707499
611,calm,male,11,02,02,02,-670.3339,75.82683,23.416786,23.263668,14.862212,9.098874,3.8838332,0.813041,-3.3017359,0.8533333,9.932854,1.5239788,-2.4918096,-1.98018,0.30449829,1.696293,-2.9087427,-0.42668566,-1.66173,-0.817966,-5.1462784,1.0580028,-1.6531346,-4.6817803,-4.56163,2.578261,-3.635713,2.0852947,-3.5330505,1.7500498,-0.78679967,2.2327323,-2.2968416,0.20109338,-3.6707857,-1.4022949,-2.9722517,-0.21921425,-3.5708346,-0.61467403
612,happy,male,11,01,01,01,-644.6539,67.35801,12.879527,13.465647,9.455108,4.1509757,-0.8851811,-5.752217,-4.01375,-5.0109863,2.8796308,0.1381037,-3.6511884,1.4263903,0.48210976,2.1395469,0.7551161,-1.988699,-1.8738054,0.21852954,-4.1817684,1.6666838,-1.798159,0.16394688,-1.0833027,1.7871776,-2.2481947,2.8842218,-2.9060535,1.9141675,-1.1344982,0.58808947,-0.35455883,1.4223708,-2.3831937,0.87965614,-1.0069919,2.263182,0.07318293,3.0443468
613,happy,male,11,01,01,02,-634.7025,70.33496,17.183846,12.221639,10.8344345,6.2870083,-0.3273421,-0.45584384,-4.377302,-1.0173804,3.8638427,-1.0695344,-1.7382132,-0.97850317,1.7854513,0.7273266,-0.82209504,-0.027817646,-0.925458,-1.4518205,-4.53821,1.164362,-2.5040107,0.034227572,-2.9963691,1.2479163,-3.5725787,0.8818722,-2.6887412,0.26582155,-1.2116166,-0.650146,-0.42085207,-0.85546505,-3.4467158,-1.5500425,-1.4767655,0.9158379,0.41177946,2.220739
614,happy,male,11,01,02,01,-630.2228,60.595894,17.546738,11.815498,9.68209,6.205862,-3.2748227,-2.3967435,-6.547259,-2.2298026,2.5644884,-1.0148208,0.44606328,-1.2218719,2.7571802,1.7839273,-2.341889,0.41524237,-0.51390666,-0.318843,-5.6511383,0.66022044,-2.9037764,-2.1375556,-1.1703312,2.3844533,-3.0414405,1.2986698,-2.1166868,0.9252308,-1.5995685,0.037644476,-0.81721795,-0.2105305,-3.7787318,-0.9590245,-2.0005052,-0.26862794,-3.278823,-1.2912861
615,happy,male,11,01,02,02,-622.9261,60.897903,19.504368,14.3741865,9.355342,2.6313016,1.1112067,-2.3067248,-3.4600456,-5.207408,2.5749273,-1.7930896,-3.4901593,-2.2922647,2.42684,1.0269467,-2.4887502,0.3875503,-2.0252035,-1.4844732,-5.9551983,0.5508107,-3.7308602,-1.2601317,-2.1131773,1.4921464,-2.8064122,0.26424485,-3.2681563,1.0305867,-1.0974958,-0.20961519,-1.6224908,-0.9325277,-3.6624415,-0.8121944,-1.5642184,2.31892,1.7255942,4.083149
616,happy,male,11,02,01,01,-432.43808,64.24298,6.3858724,7.813885,0.44685325,0.059653796,-1.8857427,-1.0962532,-9.317253,-7.143699,2.050993,-3.6349685,-2.0792797,-3.1825197,-1.7084543,-0.56552464,-5.3829303,-0.75892407,-3.5408707,-2.686159,-6.22443,1.3362042,-4.7125783,-0.31486207,-2.665741,2.8605034,-0.91344255,5.773609,2.2934027,5.0602922,3.2064366,4.566076,2.2752955,4.9043455,4.39495,7.718876,7.199623,9.377071,3.1668851,2.7735827
617,happy,male,11,02,01,02,-452.84235,52.440723,2.3614118,8.923411,3.2500155,-1.5831558,-0.28361183,-0.12576152,-5.934267,-3.0010452,2.0809822,-0.5993814,-1.347078,-0.7317361,0.23149848,1.8207742,-3.3698938,0.8030701,-1.6852647,0.24280109,-3.1913455,3.229203,-4.0310254,0.38327196,-3.3585367,1.8239911,-1.8593767,4.2860365,3.684135,5.5799274,5.503511,9.80224,5.4787498,6.962577,4.2104707,4.1637,2.9607577,4.153639,3.3556364,5.5902777
618,happy,male,11,02,02,01,-451.65173,58.761288,-3.0515964,3.142158,-4.0786195,-3.9925115,-4.095582,-5.963198,-13.563165,-9.92764,-3.0942166,-5.452563,-3.377564,-7.9536753,-2.689253,-3.0627694,-9.506996,-0.68270683,-5.857816,-0.61860573,-5.821877,-1.1787941,-7.8596926,-2.9158595,-4.650373,-1.9742103,-6.4387965,-0.040185634,-2.7657838,3.0384374,2.8175206,8.264313,6.8877926,9.858085,5.7551727,7.7066884,3.1642165,4.3594475,0.8450985,1.8121724
619,happy,male,11,02,02,02,-487.55273,49.307503,6.1427164,4.3275824,-1.4961715,-1.2116842,-5.131886,-4.170273,-7.136678,-9.205664,-1.0555727,-2.7677867,-3.831994,-4.6845536,-2.3032482,-0.60805655,-7.895846,0.40777266,-2.1848629,-2.9071634,-6.172501,-0.74241126,-4.644551,-1.8482765,-4.193118,-0.38710064,-4.2169228,-2.6104622,-2.9457643,-1.1956933,-1.5866529,3.133861,1.6723582,4.30563,2.8974118,4.59748,4.286115,4.699597,2.610472,4.0745244
620,sad,male,11,01,01,01,-666.9026,60.917767,16.96383,20.491913,13.336088,6.4363313,2.9094944,3.2389784,-4.726596,0.8861053,4.7324996,-1.3634064,-1.8155247,-2.5340552,1.8083733,2.6474886,-2.8865643,-0.1492584,-1.238492,1.2293941,-5.986468,1.7366381,-1.6854007,-0.5519039,-2.8906693,1.4596385,-4.0931597,2.016373,-1.1991508,1.6083137,-0.067647986,1.4730918,0.87528825,-0.34491536,-1.0455483,-2.3182306,-2.3483171,-0.80557597,-3.1104417,-0.69321066
621,sad,male,11,01,01,02,-671.7975,73.1027,27.022043,26.877708,15.240013,8.161888,5.9865155,2.9693406,-3.7823715,-1.9101001,6.5231557,1.954412,-0.4113921,-0.94496363,2.9925354,2.4728339,0.19293346,-0.7312939,-0.7060375,0.8154595,-3.2750897,1.5813395,-1.6320317,-1.4341812,-2.2227135,2.318822,-3.8780246,1.6347098,-2.0326505,0.90424967,-0.65111953,1.8181497,0.35729915,1.0804309,-2.0673237,0.04550655,-3.9145267,0.021856263,-3.1614182,-1.6294339
622,sad,male,11,01,02,01,-666.0687,64.8317,26.114965,22.198889,7.202872,7.4039793,3.0636513,1.3915502,-2.9209073,-3.6186647,3.9241755,-2.3331575,-3.6315727,-4.014503,2.0322962,3.0239766,-3.663471,0.124348566,-3.2602217,0.64325106,-5.12099,-0.17630947,-0.5819525,-1.645403,-3.165846,2.194338,-3.9266024,2.3824728,-2.1654203,1.4183495,0.46643266,2.1571455,0.47216892,0.721379,-3.0993135,-0.5841856,-2.5424376,-0.22655389,-1.4847592,-0.83817065
623,sad,male,11,01,02,02,-671.69385,64.92013,25.374392,20.419794,9.285519,7.5212183,4.9188914,1.789059,-4.2456384,-0.7202268,3.4167805,-1.9287423,-1.9021218,-3.706252,3.5931566,1.3755227,-1.8928548,-0.99140555,-0.8460301,1.2654805,-5.8654294,0.3465473,-2.6661475,-0.9322041,-4.1569185,1.2352886,-1.7529695,1.1807419,-0.49504548,0.7911906,0.6742814,1.345563,-0.47302347,1.0400234,-2.5916722,0.58392346,-2.5242474,-1.3057805,-2.6307647,-0.07109846
624,sad,male,11,02,01,01,-577.31445,56.683605,9.042018,8.807289,1.8842436,3.415412,-2.653373,-2.6927295,-6.15365,-6.691175,-0.7658838,-1.8328259,-2.6811416,-1.1847324,-0.5518073,1.6892568,-3.2145836,0.45334366,-2.9603138,0.112852655,-4.8944483,-1.035501,-1.8706652,0.56887245,-3.892177,1.2853366,-1.2303195,0.27977812,-0.64500386,-1.7725798,0.49539784,0.48348013,0.35213375,1.7026726,2.988932,4.2452645,3.8292296,3.97907,1.2275138,0.48234588
625,sad,male,11,02,01,02,-506.483,71.87866,6.84721,13.175772,5.3608694,0.5096933,-5.985994,-4.6032367,-9.971807,-7.1581016,-1.6018379,-3.483042,-3.2952435,-3.8398175,-3.5169315,0.26534325,-6.357126,-2.3124914,-7.031727,-3.0038579,-7.616642,-3.4375677,-4.9593835,-1.7703862,-7.3761353,0.6506721,-4.5191317,0.18756133,-0.36812797,2.40686,2.3317466,5.8424973,5.2183833,5.7765527,2.8627937,2.7758121,2.0537548,3.713098,5.4810886,8.970153
626,sad,male,11,02,02,01,-546.8918,53.74849,9.708569,8.334645,-0.1568128,-2.033429,-1.4279467,-8.972513,-10.481206,-9.081687,-3.9292083,-1.5170097,-5.653349,-2.81189,-0.6738651,-0.48362604,-7.098429,-1.8961316,-6.2055764,1.6341162,-9.081138,-2.232361,-4.768553,-2.7564378,-6.226846,-0.21523291,-5.18847,-1.4434073,-2.4811904,-0.31574735,0.9562602,1.0868291,4.048713,5.066868,2.9457555,4.7966976,1.9809932,2.6640093,1.1829323,2.541978
627,sad,male,11,02,02,02,-521.71533,45.68498,10.483271,10.35371,0.15755002,0.9633457,-2.9931505,-6.66841,-8.923377,-9.78296,-1.272771,-2.7962909,-5.1747074,-2.6139061,-0.93661994,0.504593,-5.967958,-0.4312583,-2.902426,1.2830042,-5.6934714,-0.33754337,-1.2521696,-1.1012053,-5.5052466,1.092021,-3.3059597,0.7852711,1.3381864,3.6605415,4.577714,4.6905203,3.171098,3.895228,1.0375675,2.2572167,3.4807432,3.811292,4.1472273,4.315728
628,angry,male,11,01,01,01,-508.22583,56.121212,7.3107734,9.928004,1.5411415,-0.6917153,1.2347779,-1.2781537,-6.217991,-3.4134455,2.0112383,-2.7516735,-2.6767056,-1.116381,-0.62690806,-0.7769247,-3.0260906,-0.9111056,-3.9307487,-1.8719865,-5.6816263,-0.7126234,-3.706423,-1.7111549,-4.0918546,0.5962502,-3.6126971,1.7423137,-1.8342942,0.4757241,-0.7559095,1.9671986,0.6068359,3.5032873,1.151524,2.8658485,-0.4686143,1.8852711,0.6882994,3.5443344
629,angry,male,11,01,01,02,-549.04614,57.282455,14.744433,13.017125,1.9219164,3.9052703,-0.21447751,-0.0011937618,-7.152095,-3.0925665,2.7300713,-3.6483822,-0.039176375,-2.680457,0.4758399,0.058492966,-3.3446834,-1.6620009,-1.9991462,-1.9568408,-3.9659579,0.56381017,-2.8641698,-1.5471302,-3.505488,0.48549816,-5.313298,0.9849578,-2.348081,-0.6068623,-0.51774186,2.1004543,-0.4292814,1.0068219,-1.0777017,1.0360248,-1.2740791,0.69382536,0.67354405,2.8940353
630,angry,male,11,01,02,01,-505.45306,51.768715,4.3566856,6.9491234,-3.4297833,1.0188656,-1.2000422,-4.102914,-8.0654745,-7.522768,1.7905393,-5.089974,-2.100491,-2.7932336,-1.9693928,-3.7076845,-5.5696507,-2.730958,-2.402057,-4.23136,-5.787888,-0.67893624,-4.5182166,-2.7225454,-4.354756,0.6561915,-7.0445685,-0.0073542297,-4.8142915,-0.12456404,1.0475321,5.2001333,4.503598,6.150449,1.7139146,1.3619068,-1.5074792,0.48818478,0.68066645,5.2776403
631,angry,male,11,01,02,02,-487.64117,58.887913,8.674467,9.125787,-3.3612895,2.1831007,-3.5360816,-5.619786,-8.486586,-9.53947,2.0498989,-7.4156446,-2.6791856,-4.019303,-2.7721522,-3.7928958,-7.3153534,-3.164512,-2.6296,-4.516547,-6.9076533,-1.8578064,-5.5805306,-3.7466528,-5.097476,-0.5394183,-6.9628963,-0.4790449,-5.7803245,-1.0296211,-2.4096174,1.1976342,-0.3768381,4.8122396,-0.21526842,3.1690617,-0.39055797,0.34354976,-0.019954504,3.1016324
632,angry,male,11,02,01,01,-417.90475,41.34276,1.2058636,7.702268,-4.395101,-4.122162,-1.7822214,0.30009785,-6.1176066,-7.2810564,0.64562845,-1.788113,-3.0642352,-1.6668878,-2.206583,-0.8792563,-5.4059806,-1.0843503,-3.9707603,-1.469186,-4.727464,-0.20310704,-0.9344722,1.8329666,-0.5295889,2.5547502,-2.7017052,1.1296017,0.2624651,2.2495892,2.2773588,5.276739,2.7728915,4.899841,6.2723613,8.793092,5.468352,5.7671494,1.160777,3.7522016
633,angry,male,11,02,01,02,-312.3518,40.104378,-9.033185,4.6937985,-15.168474,-6.2467756,-6.755778,-2.098629,-11.200202,-10.844708,-0.5706916,-4.142912,-4.145797,-1.7723702,-2.7459881,-4.297242,-4.4214454,-1.350815,-4.1204042,0.57630944,-2.4528062,4.0691776,4.855841,10.121812,9.464712,12.537222,5.0960507,8.828352,3.4202578,3.4235754,0.88605607,4.726909,4.614209,6.0249934,0.81210035,3.7048025,1.4240152,4.2851315,-1.8987113,1.6843985
634,angry,male,11,02,02,01,-306.02975,49.907223,-1.8967816,9.445135,-10.066685,-10.774362,-0.114830896,-0.47693413,-8.59473,-9.758372,0.8388551,-4.492691,-3.035649,-1.2017118,-5.434643,-4.9775953,-7.9683585,-1.9463682,-6.826941,-0.89881057,-3.0394614,3.476067,-0.48527315,5.558312,2.9822764,4.7712626,1.3450464,6.108761,5.749452,8.672524,5.2673707,8.505182,5.291807,8.316901,5.2110524,5.7893157,0.17816779,2.297864,0.7524347,3.175808
635,angry,male,11,02,02,02,-299.2176,28.544756,-10.469635,0.8931319,-16.478226,-6.9424896,-3.0225916,-3.4700146,-9.410926,-11.9895,0.49340063,-5.1346645,-6.238003,-2.2088346,-5.089096,-6.0265946,-10.431784,-1.3786103,0.5740371,8.101505,4.350971,9.581154,1.8629578,7.7102785,6.934343,12.456074,8.259024,6.8304715,-0.5473845,0.9535368,1.2935228,4.5591917,-0.060884446,1.755019,-0.23483537,3.5882943,1.1426603,4.7568593,1.5076717,2.685489
636,fear,male,11,01,01,01,-613.34985,63.926018,17.12017,14.966242,5.96624,5.88284,3.1344998,0.9537451,-5.0142493,-1.584649,5.4525166,-0.53453857,-0.13303524,-1.7393454,-0.07031911,2.995876,-3.19731,0.46678114,-1.015621,0.8342852,-5.8935156,-0.63947195,-0.82515806,-0.29628837,-3.015166,0.24246654,-4.710561,1.6536713,-2.8269548,-1.5647833,-0.7431021,0.5494838,-0.036865532,-1.07976,-2.3725648,-2.736451,-1.9318938,-0.1304451,-2.4901104,-1.1998905
637,fear,male,11,01,01,02,-583.66,62.174572,17.865904,11.682491,3.8482819,3.749673,3.8844895,1.3504602,-5.719088,-4.409304,2.0975273,-0.27187446,-1.4852587,-1.6876005,-0.7409195,2.0954897,-3.5688553,0.18627629,-1.0495414,-0.63836867,-5.4284105,1.220468,-2.4544296,-0.16850387,-3.648768,0.52778476,-5.104686,1.9435374,-1.6157612,-1.1695997,-1.2875481,-0.14441651,-1.8993326,0.3638507,-3.424869,-2.3728614,-3.456169,-1.0550272,-0.6523958,1.3365321
638,fear,male,11,01,02,01,-573.1796,63.146034,12.128059,12.491987,6.0430155,4.8723626,-0.21465756,-10.434729,-9.184943,-4.482792,-0.43565878,-2.9553518,-3.1572952,-2.701043,-0.6485862,3.219846,-5.8022504,-1.7569048,-2.8372595,-1.9364307,-6.637221,-0.1130826,-1.7391826,-1.4934597,-4.2939606,1.4082346,-4.1999474,0.9230311,-2.450377,-1.2778721,-1.5259794,-0.743843,-2.8205645,-1.9753357,-2.035627,-0.16459294,1.0742971,2.8809903,1.6261361,1.9168279
639,fear,male,11,01,02,02,-571.97577,61.624344,11.840698,10.298309,4.914234,3.447598,0.52013665,-6.8064337,-6.3268175,-3.9759247,0.08681123,-2.4448776,-4.2563457,-0.9497099,0.63631576,3.306077,-4.4056892,-1.3469343,-2.3647077,-0.5133064,-5.472728,0.4722349,-1.3154997,-2.064331,-3.3132296,0.36179742,-3.9089932,-0.5167518,-2.949726,0.045303404,-0.6788743,0.25060523,-1.4539466,-3.3133905,-3.5744584,-3.455153,-2.215057,0.48279703,0.60237116,1.5848165
640,fear,male,11,02,01,01,-448.739,47.242836,-6.5625653,7.029712,-0.8804438,-4.1472507,-2.3494508,-5.104917,-12.510008,-6.503257,-0.5034315,-1.4828258,-3.8761048,-3.339509,-3.9927986,0.1584249,-6.5999436,-2.3292894,-3.298453,-0.5363528,-6.368114,-2.6557233,-1.9230944,-1.4398504,-3.3303852,0.58207035,-5.6808186,1.3186538,0.07949949,5.7618837,10.827057,11.63202,9.595692,5.9109807,-0.32656583,1.7842586,0.81424314,4.022803,4.003666,2.254047
641,fear,male,11,02,01,02,-421.34586,41.373566,-4.9812384,6.10254,0.7311548,-2.858195,-1.6758784,-2.2546446,-8.873021,-2.9990518,-0.13548207,-3.4079182,-6.2137485,-1.1492546,-3.5266275,2.108412,-5.174385,-3.198884,-2.6137218,-2.0095308,-4.371937,-2.3033864,-1.9921651,3.5016596,2.3605154,10.414117,6.4061136,9.5705185,8.298722,7.598903,6.4228196,6.459151,5.0230017,5.021861,2.2105415,3.426345,2.1672082,1.6332473,1.4767256,1.533905
642,fear,male,11,02,02,01,-404.37408,37.295326,-9.0834055,2.5263975,-2.7744715,-6.0527277,-3.104333,-9.227769,-13.403268,-6.540819,-1.1838014,-2.521871,-6.835187,-4.384212,-3.0960944,1.819117,-7.868371,-3.2305543,-4.692727,-2.6095688,-4.481274,-1.8823221,3.3915887,6.897735,3.1414082,8.855431,1.6291497,8.441265,6.536835,6.193857,3.1879735,1.5643268,3.6867032,4.3217354,1.2694787,2.624228,-0.3223933,3.0015435,2.7693775,1.7435485
643,fear,male,11,02,02,02,-392.5862,36.973015,-6.3369756,-1.5846448,-5.3621507,-0.7944516,-3.4808462,-7.709844,-11.849146,-7.230644,0.036106,-2.4161394,-5.2022796,-3.0375757,-2.9409926,2.4133575,-7.49972,-3.280169,-4.9273505,-2.0066884,-4.4521427,1.0326673,1.3064584,9.284164,7.5855246,13.306266,9.358404,10.546879,5.07214,3.124537,2.3292804,6.566883,5.250336,4.1676216,1.7977288,1.6884761,-0.4754359,2.3920667,2.0260074,2.1962066
644,disgust,male,11,01,01,01,-585.4847,62.931618,15.837817,18.750563,3.0117996,3.4249783,2.902778,-2.522458,-7.273018,-4.7992373,5.1697364,-3.3623302,-3.842527,-1.0402395,-0.47244334,-0.63328356,-4.2341995,-0.49177286,-1.6669105,-0.97687316,-5.2938533,-0.70686364,-3.0238144,-1.8289487,-1.7117026,-1.1656471,-4.237665,0.5594797,-2.2634938,-0.2955458,-0.16485202,1.732022,0.45219222,1.5639822,-2.4498837,-0.10931156,-1.2546868,0.45202056,-0.91965294,1.7379848
645,disgust,male,11,01,01,02,-568.9846,61.132774,12.530053,17.977997,5.0934563,0.6105934,4.6796665,-3.59758,-5.9576015,-3.772051,3.1776757,-3.521899,-1.8264424,-1.931354,-0.5205627,0.37700003,-3.2332966,-0.41986525,0.008829058,1.5374607,-5.325339,-1.4264805,-1.5769697,-2.232907,-1.198989,0.058341276,-3.3621051,1.6280408,-2.4260879,1.1732584,0.2904477,2.5423245,1.0269942,0.45090872,-2.3254323,-0.19212306,-2.5709982,0.8888845,-0.0136318505,1.9790109
646,disgust,male,11,01,02,01,-598.31604,63.548958,17.212696,10.704222,0.070174575,4.840446,0.36027452,-1.6091534,-3.0796971,-4.931035,4.6390514,-4.806445,-2.580588,-1.871589,1.4375565,-1.0882502,-3.1133122,-3.0580702,-1.0505983,-0.3378393,-6.3845735,0.70114726,-2.8457804,-2.7534049,-3.4916945,-0.31324902,-3.3248358,-0.60522413,-2.457311,-0.38303018,-0.46530294,0.5001754,-1.193732,0.519869,-3.6558673,0.056202203,-3.5323617,-0.51997995,-1.9837265,0.8490438
647,disgust,male,11,01,02,02,-562.1948,73.81414,22.09417,12.534758,-3.1673746,0.6480767,0.51349443,-2.303471,-7.543969,-7.3826456,2.969169,-6.5366187,-4.171307,-3.9338534,-2.2348425,-4.364979,-6.537994,-5.8962955,-4.9948153,-2.6151597,-6.55799,-1.0777285,-5.2827816,-4.296249,-4.826861,-0.062308032,-5.507773,-1.2948184,-3.0097601,-1.254327,-1.6316625,-0.46474165,-1.1901517,-0.9377523,-4.930128,-2.234594,-4.355299,-0.8871978,-2.2265105,0.9884158
648,disgust,male,11,02,01,01,-510.24063,60.7337,11.095459,18.194479,2.1211476,2.4224834,1.6602064,-3.2248638,-9.409575,-3.5463018,6.2255526,-3.2794023,-2.527847,-0.40447176,-1.0895743,-2.9661958,-2.4398808,0.4390587,-0.59243387,0.049544584,-5.7276044,-0.46197483,-3.0528584,1.3466835,-2.476293,-1.3831712,-1.5990765,1.8138607,-1.1495064,2.8477275,2.1033254,1.5152823,-0.06459562,0.932121,-1.4623777,2.505757,-0.30370924,3.8944793,1.403655,3.0282977
649,disgust,male,11,02,01,02,-519.8664,64.49738,11.700414,17.366587,3.2475107,-0.35036808,0.87533736,-4.0699396,-10.591261,-2.1581454,3.3667598,-7.0098553,-4.5611715,-2.6436625,0.06363033,-1.4575748,-3.7655005,2.4902358,-2.0365264,-0.6693045,-3.0144553,0.06495479,-4.117477,0.22313325,-2.1398892,-0.77909046,-5.2382817,2.0018134,-3.7861068,2.0939317,-1.1210905,0.43784088,0.62982184,0.08503582,-1.6606818,0.82769704,-2.0374947,-0.6105418,-1.9241447,-0.72920555
650,disgust,male,11,02,02,01,-539.93146,74.82245,19.412615,9.274968,-3.4401681,1.1999002,1.1552472,-6.0097175,-11.444835,-8.948242,3.3471487,-4.734339,-4.9044895,-2.2474272,-2.1069543,-5.730747,-7.4514556,-6.4588065,-2.0537345,-2.5965657,-7.776658,-1.5486637,-5.9547343,-3.1091883,-3.7074895,-1.4053134,-6.5225983,0.72198004,-4.6041355,-1.1689432,-3.290348,-1.129372,-2.4594598,-1.8919774,-3.8371267,-0.73671865,-2.8671944,-2.132595,-2.8595126,-0.70916426
651,disgust,male,11,02,02,02,-499.77194,62.747322,13.651925,9.600528,-3.665039,-0.05113854,-0.58766574,-4.5967994,-6.9108586,-3.332002,2.2703402,-4.8424106,-6.306084,-3.4483414,-2.4605553,-7.2959557,-2.749945,-2.1962304,-4.0012884,-3.3888307,-7.736741,-1.3464612,-4.7968216,-3.284941,-3.9895926,-1.8091924,-7.720117,-2.1262481,-5.3462195,-0.89381033,-3.2942495,-0.2821586,-4.5373144,-1.7386658,-4.0313177,0.15321374,0.5758048,3.4421003,-0.0049086353,2.1620052
652,surprise,male,11,01,01,01,-637.4019,49.85737,13.443728,9.219984,4.5821443,4.6107683,0.7268135,-2.199599,-4.738008,-2.2739933,4.2113,-0.49565896,-2.6019025,0.0012129191,0.5960819,-1.4906254,-1.2687397,-1.0122378,-1.0773844,2.8330977,-2.4707549,4.5268116,1.3207486,0.049403705,0.4789474,0.0058479565,-1.5581689,2.8249652,0.104396544,4.4900546,3.562107,4.7597528,2.3873897,2.1317143,-0.30706808,0.7381876,0.25867298,1.8922356,0.45726612,1.2021402
653,surprise,male,11,01,01,02,-601.97705,50.05799,10.048683,2.6561582,0.8544144,1.0186595,-2.9731367,-3.2261086,-5.3532577,-5.592439,0.17001761,-3.1470802,-5.312695,-2.1952112,1.3504407,-4.332826,-3.6610775,-0.6695419,-3.1362305,0.7920032,-2.4280205,3.2632585,1.863649,0.54091823,1.7663935,3.2798986,-0.09171943,5.7108884,3.5931,7.328768,5.534064,3.6989465,2.3244026,3.0453203,0.0112123415,1.0163038,-0.34785062,1.1877111,-0.16259603,2.1684058
